Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
1327419626,"Dec 26, 2017, 9:00:18 AM",Afternoon Run,Run,,2003,4.59,,,false,,,activities/1327419626.gpx,60.0,,2003.0,1969.0,4589.0,5.699999809265137,,96.14360046386719,,61.0,124.0,31.5,0.0,,,,,,,,,369.6803283691406,,,,,,,,,,,,,,,,0.0,,,5014.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1330100294,"Dec 28, 2017, 9:26:56 AM",Afternoon Run,Run,,2674,6.12,,,false,,,activities/1330100294.gpx,60.0,,2674.0,2663.0,6122.60009765625,5.800000190734863,,122.86499786376953,,61.0,124.0,31.0,0.0016332899685949087,,,,,,,,,488.6067199707031,,,,,,,,,,,,,,,,0.0,,,6627.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1332621220,"Dec 30, 2017, 8:34:30 AM",Afternoon Run,Run,,921,2.60,,,false,,,activities/1332621220.gpx,60.0,,921.0,921.0,2605.800048828125,10.899999618530273,,54.11370086669922,,45.900001525878906,90.9000015258789,25.700000762939453,-1.2203500270843506,,,,,,,,,211.1142578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1356181886,"Jan 14, 2018, 9:16:01 AM",Lari bukit pt1,Run,"",2222,5.20,,,false,,,activities/1356181886.gpx,60.0,,2222.0,2213.0,5200.2001953125,6.900000095367432,,103.69000244140625,,61.0,124.0,32.5,0.005769010167568922,,,,,,,,,416.14654541015625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1361349556,"Jan 17, 2018, 10:35:49 AM",Bukit rasah ,Run,,1815,4.53,,,false,,,activities/1361349556.gpx,60.0,,1815.0,1784.0,4531.5,6.0,,122.427001953125,,39.20000076293945,95.4000015258789,29.799999237060547,-0.03972189873456955,,,,,,,,,380.4067077636719,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1386030323,"Feb 1, 2018, 10:15:42 AM",slow n steady bukit pt1.5,Run,stopped to tie my laces so not too bad considering how long its been,2310,5.25,,,false,,,activities/1386030323.gpx,60.0,,2310.0,2274.0,5258.39990234375,6.400000095367432,,98.40583038330078,,61.0,124.0,35.5,-0.024722348898649216,,,,,,,,,420.8351745605469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1388947433,"Feb 3, 2018, 9:51:37 AM",bukit pendek,Run,,1050,2.61,,,false,,,activities/1388947433.gpx,60.0,,1050.0,1037.0,2610.5,6.900000095367432,,73.2254638671875,,61.0,117.69999694824219,32.20000076293945,0.07278299331665039,,,,,,,,,221.22874450683594,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1428153211,"Feb 27, 2018, 9:38:38 AM",bukit pt 3,Run,since forever super outta shape,2135,4.76,,,false,,,activities/1428153211.gpx,60.0,,2135.0,2112.0,4761.7001953125,6.599999904632568,,98.06403350830078,,61.0,124.0,32.29999923706055,-0.0294012650847435,,,,,,,,,382.2423400878906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1433611939,"Mar 3, 2018, 9:17:27 AM",bukit pt4,Run,,2875,6.44,,,false,,,activities/1433611939.gpx,60.0,,2875.0,2843.0,6445.7001953125,6.5,,125.85226440429688,,61.0,124.0,31.0,-0.018617061898112297,,,,,,,,,512.2120971679688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1437242204,"Mar 5, 2018, 9:37:27 AM",Afternoon Run,Run,,1368,3.54,,,false,,,activities/1437242204.gpx,60.0,,1368.0,1364.0,3539.300048828125,21.899999618530273,,90.88327026367188,,39.29999923706055,93.69999694824219,29.600000381469727,-0.1497471183538437,,,,,,,,,294.8094787597656,,,,,,,,,,,,,,,,0.0,,,3999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1439846354,"Mar 6, 2018, 10:12:18 PM",uitm pagi pt 1,Run,,1521,3.89,,,false,,,activities/1439846354.gpx,60.0,,1521.0,1521.0,3894.699951171875,4.599999904632568,,123.71266174316406,,58.900001525878906,95.5999984741211,28.799999237060547,-0.07189257442951202,,,,,,,,,333.7856750488281,,,,,,,,,,,,,,,,0.0,,,4527.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1446927905,"Mar 11, 2018, 9:11:34 AM",circuits ,Run,,1099,2.90,,,false,,,activities/1446927905.gpx,60.0,,1099.0,1099.0,2903.39990234375,6.599999904632568,,97.88418579101562,,58.5,87.5,28.100000381469727,0.08610594272613525,,,,,,,,,251.40267944335938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1454057285,"Mar 15, 2018, 9:47:25 AM",Afternoon Run,Run,,1617,4.06,,,false,,,activities/1454057285.gpx,60.0,,1617.0,1595.0,4063.89990234375,5.900000095367432,,112.21437072753906,,39.29999923706055,94.0999984741211,30.100000381469727,-0.11565244942903519,,,,,,,,,341.7770080566406,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1457123682,"Mar 17, 2018, 10:24:30 AM",bukit run ,Run,,1785,4.23,,,false,,,activities/1457123682.gpx,60.0,,1785.0,1785.0,4230.60009765625,5.900000095367432,,83.36736297607422,,61.0,124.0,36.0,0.014182385057210922,,,,,,,,,338.5037841796875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1460572786,"Mar 19, 2018, 9:13:44 AM",Afternoon Run,Run,,1797,4.30,,,false,,,activities/1460572786.gpx,60.0,,1797.0,1767.0,4306.10009765625,5.0,,116.44538116455078,,45.900001525878906,94.80000305175781,27.5,0.03251201659440994,,,,,,,,,361.7553405761719,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1470477008,"Mar 25, 2018, 8:59:10 AM",Afternoon Run,Run,,2781,6.49,,,false,,,activities/1470477008.gpx,60.0,,2781.0,2762.0,6494.7001953125,5.699999809265137,,138.4820556640625,,58.900001525878906,124.0,31.600000381469727,0.029254622757434845,,,,,,,,,521.5968017578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1486863843,"Apr 3, 2018, 10:14:39 AM",Evening Run,Run,,1003,2.19,,,false,,,activities/1486863843.gpx,60.0,,1003.0,754.0,2194.5,4.800000190734863,,69.73409271240234,,58.400001525878906,90.9000015258789,20.0,-0.34632036089897156,,,,,,,,,185.5921173095703,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1490428640,"Apr 5, 2018, 9:26:49 AM",Afternoon Run,Run,,2025,4.79,,,false,,,activities/1490428640.gpx,60.0,,2025.0,2018.0,4795.0,4.400000095367432,,112.43196105957031,,39.20000076293945,95.4000015258789,31.899999618530273,-0.12721584737300873,,,,,,,,,396.4925842285156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
